,result,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,herald,heraldtime,ft,fttime,dmgtochampsperminute,wpm,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,earnedgpm,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15,side_Blue,side_Red
5554,0.0,1.0,1.0,0.0,8.479266667000001,0.162748644,0.379746835,0.542495479,1.0,11.08921667,1.0,13.58196667,1.0,10.41195,1417.486438,5.7775768539999985,3.01084991,1.4376130197615178,1.6003616635081046,0.586666667,0.31,1082.349005,6.943942133187709,4.150090415537966,0.8951175406062281,38.05605787,16187.0,15052.0,1135.0,25317.0,23638.0,1679.0,19519.0,18375.0,1144.0,345.0,327.0,18.0,568.0,542.0,26.0,1,0
5555,1.0,0.0,0.0,1.0,8.479266667000001,0.379746835,0.162748644,0.542495479,0.0,11.08921667,0.0,13.58196667,0.0,10.41195,1475.96745,6.428571429,2.414104882,1.5189873416348112,1.5189873416348112,0.65,0.274509804,1207.801085,5.153707051975252,3.716094032213735,0.35262206145093833,35.45207957,15052.0,16187.0,-1135.0,23638.0,25317.0,-1679.0,18375.0,19519.0,-1144.0,327.0,345.0,-18.0,542.0,568.0,-26.0,0,1
5566,1.0,1.0,0.0,0.0,7.772383333,0.301391036,0.16228748099999998,0.463678516,0.0,11.17441667,1.0,14.64025,1.0,11.4466,2242.8361670000004,4.219474498,2.387944359,1.4374034004202012,1.5069551778598884,0.626506024,0.380597015,1255.97527,6.561051005143821,4.2194744980076875,0.9273570325291621,37.25656878,15612.0,14752.0,860.0,25826.0,22064.0,3762.0,19416.0,18081.0,1335.0,342.0,314.0,28.0,542.0,503.0,39.0,1,0
5567,0.0,0.0,0.0,1.0,7.772383333,0.16228748099999998,0.301391036,0.463678516,1.0,11.17441667,0.0,14.64025,0.0,11.4466,1688.299845,5.0309119010000005,1.7387944359999998,1.6692426585524918,1.785162287618637,0.476190476,0.378151261,979.3678516,5.772797527494034,4.034003091501855,0.1391035548793743,33.31530139,14752.0,15612.0,-860.0,22064.0,25826.0,-3762.0,18081.0,19416.0,-1335.0,314.0,342.0,-28.0,503.0,542.0,-39.0,0,1
5578,0.0,0.0,0.0,1.0,9.521133333,0.153452685,0.364450128,0.517902813,0.0,3.773316667,-9999.0,-9999.0,-9999.0,-9999.0,2618.516624,3.567774936,1.227621483,0.8631713555539112,0.9015345269118629,0.611111111,0.267241379,1024.227621,5.831202046408645,4.1815856780167255,0.4028132992584919,34.18158568,15013.0,15919.0,-906.0,23248.0,23738.0,-490.0,19172.0,18758.0,414.0,347.0,321.0,26.0,553.0,525.0,28.0,1,0
5579,1.0,1.0,1.0,0.0,9.521133333,0.364450128,0.153452685,0.517902813,1.0,3.773316667,-9999.0,-9999.0,-9999.0,-9999.0,2902.653453,3.260869565,1.496163683,0.7672634271590322,0.882352941232887,0.7230769229999999,0.256198347,1231.388747,5.179028133323468,3.548593350610524,0.30690537086361286,32.99232737,15919.0,15013.0,906.0,23738.0,23248.0,490.0,18758.0,19172.0,-414.0,321.0,347.0,-26.0,525.0,553.0,-28.0,0,1
5590,1.0,1.0,1.0,0.0,4.794166667,0.35326087,0.08152173900000001,0.434782609,-9999.0,-9999.0,-9999.0,-9999.0,0.0,14.86831667,2080.652174,3.641304348,2.14673913,0.8967391304347827,0.9782608695652175,0.636363636,0.29292929300000004,1339.494565,6.820652173913044,3.586956521739131,1.0869565217391306,38.9673913,16337.0,14879.0,1458.0,24117.0,25145.0,-1028.0,19664.0,18369.0,1295.0,316.0,317.0,-1.0,512.0,535.0,-23.0,1,0
5591,0.0,0.0,0.0,1.0,4.794166667,0.08152173900000001,0.35326087,0.434782609,-9999.0,-9999.0,-9999.0,-9999.0,1.0,14.86831667,1516.603261,4.891304348,1.304347826,1.032608695652174,1.0869565217391306,0.641025641,0.242105263,944.4402174,4.483695652173913,3.6684782608695654,0.24456521739130438,35.57065217,14879.0,16337.0,-1458.0,25145.0,24117.0,1028.0,18369.0,19664.0,-1295.0,317.0,316.0,1.0,535.0,512.0,23.0,0,1
5602,1.0,1.0,1.0,0.0,5.429116667000001,0.552712385,0.245649949,0.798362334,0.0,7.97315,1.0,11.25111667,0.0,7.555983332999999,2659.467758,3.715455476,1.87308086,0.8290685771925212,1.0133060387908592,0.590909091,0.22784810100000005,1317.334698,6.479017399541554,3.408393039569254,1.4431934491869813,33.68474923,17278.0,15460.0,1818.0,26684.0,22928.0,3756.0,20136.0,16785.0,3351.0,330.0,299.0,31.0,533.0,496.0,37.0,1,0
5603,0.0,0.0,0.0,1.0,5.429116667000001,0.245649949,0.552712385,0.798362334,1.0,7.97315,0.0,11.25111667,1.0,7.555983332999999,2012.302968,4.851586489,1.5046059369999998,1.1361310131897513,1.1668372567894743,0.6,0.271186441,1143.9979529999996,4.206755373162052,2.8249744111745168,0.3684749231966761,35.46571136,15460.0,17278.0,-1818.0,22928.0,26684.0,-3756.0,16785.0,20136.0,-3351.0,299.0,330.0,-31.0,496.0,533.0,-37.0,0,1
5614,0.0,0.0,0.0,1.0,10.55333333,0.079260238,0.277410832,0.35667107,1.0,8.34015,1.0,14.4278,1.0,12.09705,1376.235139,4.478203435,1.42668428,0.8718626157030201,1.149273447972163,0.47826087,0.122807018,1026.665786,5.468956407591672,4.081902246245958,0.07926023779118364,35.31043593,14971.0,15615.0,-644.0,24217.0,25504.0,-1287.0,19034.0,18640.0,394.0,336.0,330.0,6.0,521.0,525.0,-4.0,1,0
5615,1.0,1.0,1.0,0.0,10.55333333,0.277410832,0.079260238,0.35667107,0.0,8.34015,0.0,14.4278,0.0,12.09705,1842.245707,4.3593130780000005,1.387054161,0.6340819023294691,0.8322324968074283,0.6521739129999999,0.158730159,1370.258917,6.697490093355018,4.398943197410692,0.6340819023294691,36.97490092,15615.0,14971.0,644.0,25504.0,24217.0,1287.0,18640.0,19034.0,-394.0,330.0,336.0,-6.0,525.0,521.0,4.0,0,1
5626,1.0,1.0,1.0,0.0,12.16135,0.516194332,0.24291498,0.759109312,1.0,5.550083333,1.0,11.60176667,1.0,14.49005,2773.147773,3.552631579,1.032388664,0.9109311741812682,1.093117409017522,0.541666667,0.105263158,1428.576923,6.3461538467961685,2.945344129852767,1.3360323887991934,33.6437247,15656.0,15780.0,-124.0,25873.0,23354.0,2519.0,18672.0,19337.0,-665.0,347.0,354.0,-7.0,542.0,545.0,-3.0,1,0
5627,0.0,0.0,0.0,1.0,12.16135,0.24291498,0.516194332,0.759109312,0.0,5.550083333,0.0,11.60176667,0.0,14.49005,2197.165992,3.765182186,1.153846154,1.1538461539629399,1.2753036438537755,0.628571429,0.195121951,981.6437247,4.524291498433632,3.4311740894161105,0.12145748989083577,32.85425101,15780.0,15656.0,124.0,23354.0,25873.0,-2519.0,19337.0,18672.0,665.0,354.0,347.0,7.0,545.0,542.0,3.0,0,1
5638,1.0,0.0,0.0,1.0,4.37835,0.44600939,0.328638498,0.774647887,1.0,12.92303333,-9999.0,-9999.0,-9999.0,-9999.0,2544.694836,5.093896714,2.089201878,1.3849765258215962,1.3849765258215962,0.757575758,0.364485981,1413.0,5.798122065727699,3.52112676056338,0.892018779342723,35.82159624,16979.0,15608.0,1371.0,25053.0,24780.0,273.0,19424.0,17647.0,1777.0,314.0,298.0,16.0,475.0,478.0,-3.0,1,0
5639,0.0,1.0,1.0,0.0,4.37835,0.328638498,0.44600939,0.774647887,0.0,12.92303333,-9999.0,-9999.0,-9999.0,-9999.0,1992.58216,4.061032864,2.769953052,1.244131455399061,1.2910798122065728,0.630769231,0.401960784,1088.117371,4.366197183098591,3.169014084507042,0.2347417840375587,34.55399061,15608.0,16979.0,-1371.0,24780.0,25053.0,-273.0,17647.0,19424.0,-1777.0,298.0,314.0,-16.0,478.0,475.0,3.0,0,1
5650,0.0,0.0,0.0,1.0,3.61025,0.167675827,0.363297625,0.530973451,1.0,10.85053333,-9999.0,-9999.0,0.0,11.78891667,1371.141127,4.443409408,0.922217047,1.0340009316286913,1.1457848161290904,0.4166666670000001,0.14772727300000002,991.4000932,5.589194225019953,4.191895668764965,0.22356776900079814,33.73078714,14714.0,16187.0,-1473.0,22509.0,28181.0,-5672.0,17796.0,19137.0,-1341.0,297.0,310.0,-13.0,445.0,474.0,-29.0,1,0
5651,1.0,1.0,1.0,0.0,3.61025,0.363297625,0.167675827,0.530973451,0.0,10.85053333,-9999.0,-9999.0,1.0,11.78891667,1891.131812,3.800652073,1.4252445269999998,1.20167675837929,1.3972985562549882,0.470588235,0.195121951,1320.883093,6.511411272148245,4.247787611015164,0.7265952492525939,33.78667909,16187.0,14714.0,1473.0,28181.0,22509.0,5672.0,19137.0,17796.0,1341.0,310.0,297.0,13.0,474.0,445.0,29.0,0,1
5662,0.0,0.0,0.0,1.0,8.47605,0.26499816,0.39749724,0.662495399,1.0,5.595116667,0.0,10.85065,0.0,13.53165,2788.7302170000007,5.432462275,2.031652558,1.1483253589362037,1.1924917188952884,0.5671641789999999,0.28440367,1112.144277,5.476628634926509,3.864556496419916,0.7287449393248985,33.41185131,15563.0,15725.0,-162.0,26380.0,23976.0,2404.0,19087.0,18958.0,129.0,315.0,348.0,-33.0,519.0,541.0,-22.0,1,0
5663,1.0,1.0,1.0,0.0,8.47605,0.39749724,0.26499816,0.662495399,0.0,5.595116667,1.0,10.85065,1.0,13.53165,2578.410011,5.012881855,2.252484358,1.2145748988748308,1.3249907987725427,0.632183908,0.247619048,1277.127714,6.227456754230951,3.687891056583577,0.5520794994885594,35.1785057,15725.0,15563.0,162.0,23976.0,26380.0,-2404.0,18958.0,19087.0,-129.0,348.0,315.0,33.0,541.0,519.0,22.0,0,1
5674,0.0,0.0,0.0,1.0,4.9798,0.200668896,0.326086957,0.5267558529999999,0.0,8.509366667,-9999.0,-9999.0,-9999.0,-9999.0,1562.282609,3.93812709,2.232441472,1.0535117055975325,1.3294314380159338,0.7173913040000001,0.347826087,973.0334448,5.969899665052684,4.339464882580312,0.3762541805705473,35.24247492,14888.0,16528.0,-1640.0,22955.0,24989.0,-2034.0,19294.0,19700.0,-406.0,345.0,362.0,-17.0,546.0,566.0,-20.0,1,0
5675,1.0,1.0,1.0,0.0,4.9798,0.326086957,0.200668896,0.5267558529999999,1.0,8.509366667,-9999.0,-9999.0,-9999.0,-9999.0,2089.464883,4.389632107,1.4548494980000002,0.9531772574453865,0.978260869483423,0.509090909,0.294117647,1241.954849,5.894648828938575,3.9381270899717284,0.40133779260858377,37.5,16528.0,14888.0,1640.0,24989.0,22955.0,2034.0,19700.0,19294.0,406.0,362.0,345.0,17.0,566.0,546.0,20.0,0,1
5686,0.0,1.0,1.0,0.0,7.31055,0.261780105,0.54973822,0.811518325,1.0,3.720383333,1.0,10.45165,1.0,14.10293333,2384.031414,3.90052356,1.09947644,1.2303664921465967,1.2827225130890052,0.425531915,0.247191011,1171.534031,6.780104712041885,3.8219895287958114,0.9947643979057591,34.34554974,15096.0,15199.0,-103.0,24126.0,24516.0,-390.0,18504.0,18584.0,-80.0,317.0,307.0,10.0,518.0,503.0,15.0,1,0
5687,1.0,0.0,0.0,1.0,7.31055,0.54973822,0.261780105,0.811518325,0.0,3.720383333,0.0,10.45165,0.0,14.10293333,2223.219895,3.560209424,1.204188482,1.0471204188481675,1.12565445026178,0.519230769,0.191919192,1245.565445,4.528795811518324,3.5863874345549736,0.13089005235602094,34.03141361,15199.0,15096.0,103.0,24516.0,24126.0,390.0,18584.0,18504.0,80.0,307.0,317.0,-10.0,503.0,518.0,-15.0,0,1
5698,0.0,1.0,1.0,0.0,2.952183333,0.229116945,0.486873508,0.715990453,0.0,13.04241667,-9999.0,-9999.0,-9999.0,-9999.0,1292.849642,4.811455847,1.861575179,1.260143197970392,1.374701670513155,0.441860465,0.273972603,1055.942721,4.811455846796043,3.8663484483182486,0.11455847254276293,34.71121718,16445.0,15141.0,1304.0,25023.0,22905.0,2118.0,19056.0,19526.0,-470.0,343.0,340.0,3.0,577.0,546.0,31.0,1,0
5699,1.0,0.0,0.0,1.0,2.952183333,0.486873508,0.229116945,0.715990453,1.0,13.04241667,-9999.0,-9999.0,-9999.0,-9999.0,2120.906921,4.954653938,2.377088305,1.1169451072919385,1.2887828161060828,0.604166667,0.406593407,1335.522673,5.699284009002455,3.809069212046867,0.4582338901710517,33.96658711,15141.0,16445.0,-1304.0,22905.0,25023.0,-2118.0,19526.0,19056.0,470.0,340.0,343.0,-3.0,546.0,577.0,-31.0,0,1
5710,0.0,0.0,0.0,1.0,10.86433333,0.16791044800000002,0.36380597,0.531716418,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2306.921642,4.057835821,1.119402985,0.9794776120316677,1.1194029851790488,0.395833333,0.247058824,998.0093284,4.81343283626991,3.694029851090861,0.11194029851790488,33.30223881,15288.0,15085.0,203.0,23682.0,23703.0,-21.0,18752.0,19108.0,-356.0,333.0,342.0,-9.0,528.0,559.0,-31.0,1,0
5711,1.0,1.0,1.0,0.0,10.86433333,0.36380597,0.16791044800000002,0.531716418,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2547.397388,3.722014925,1.51119403,1.1473880598085249,1.3432835822148586,0.564102564,0.28571428600000004,1258.074627,5.317164179600482,3.666044776461385,0.5317164179600482,34.44962687,15085.0,15288.0,-203.0,23703.0,23682.0,21.0,19108.0,18752.0,356.0,342.0,333.0,9.0,559.0,528.0,31.0,0,1
5722,1.0,0.0,0.0,1.0,3.5387,0.4055666,0.262425447,0.667992048,-9999.0,-9999.0,0.0,14.92666667,0.0,11.16421667,2095.968191,3.864811133,1.813121272,1.1928429422510662,1.3836978130112367,0.625,0.252525253,1277.105368,4.771371769004265,3.8648111328934545,0.21471172960519191,32.99403579,15407.0,15732.0,-325.0,23342.0,24398.0,-1056.0,18524.0,19371.0,-847.0,314.0,354.0,-40.0,486.0,524.0,-38.0,1,0
5723,0.0,1.0,1.0,0.0,3.5387,0.262425447,0.4055666,0.667992048,-9999.0,-9999.0,1.0,14.92666667,1.0,11.16421667,2146.33002,4.461232604,1.550695825,1.0019880714908955,1.0735586480259596,0.46875,0.35714285700000004,1006.664016,5.200795228214648,3.721669979823327,0.1908548707601706,34.30616302,15732.0,15407.0,325.0,24398.0,23342.0,1056.0,19371.0,18524.0,847.0,354.0,314.0,40.0,524.0,486.0,38.0,0,1
5734,1.0,1.0,0.0,0.0,2.791283333,0.457317073,0.152439024,0.609756098,1.0,10.05405,-9999.0,-9999.0,1.0,11.27071667,1952.5,4.969512195,2.042682927,1.1890243902439026,1.25,0.527027027,0.333333333,1310.77439,6.432926829268293,3.3231707317073176,1.2195121951219514,35.39634146,16173.0,14636.0,1537.0,25865.0,21158.0,4707.0,19120.0,18619.0,501.0,338.0,315.0,23.0,557.0,469.0,88.0,1,0
5735,0.0,0.0,0.0,1.0,2.791283333,0.152439024,0.457317073,0.609756098,0.0,10.05405,-9999.0,-9999.0,0.0,11.27071667,1417.682927,4.8170731710000005,1.31097561,1.829268292682927,2.0121951219512195,0.355555556,0.230769231,799.4634146000002,4.024390243902439,3.4756097560975614,0.0,30.6097561,14636.0,16173.0,-1537.0,21158.0,25865.0,-4707.0,18619.0,19120.0,-501.0,315.0,338.0,-23.0,469.0,557.0,-88.0,0,1
5746,1.0,1.0,1.0,0.0,10.19781667,0.311284047,0.103761349,0.415045396,1.0,13.89291667,-9999.0,-9999.0,1.0,10.84851667,1545.525292,4.980544747,1.815823606,1.9974059662775618,2.0492866407263297,0.553191489,0.28571428600000004,1228.77821,6.22568093385214,3.3722438391699097,0.8300907911802854,37.19844358,14985.0,15098.0,-113.0,24897.0,22852.0,2045.0,19157.0,18030.0,1127.0,353.0,308.0,45.0,557.0,486.0,71.0,1,0
5747,0.0,0.0,0.0,1.0,10.19781667,0.103761349,0.311284047,0.415045396,0.0,13.89291667,-9999.0,-9999.0,0.0,10.84851667,1317.042802,4.6692607000000015,1.893644617,1.011673151750973,1.1932555123216602,0.445652174,0.32,1034.329442,5.3437094682230875,4.280155642023346,0.20752269779507135,35.40856031,15098.0,14985.0,113.0,22852.0,24897.0,-2045.0,18030.0,19157.0,-1127.0,308.0,353.0,-45.0,486.0,557.0,-71.0,0,1
5758,1.0,0.0,0.0,1.0,1.991816667,0.5785920929999999,0.433944069,1.012536162,0.0,11.79758333,-9999.0,-9999.0,0.0,12.0255,2775.882353,3.760848602,2.74831244,1.2729026035416682,1.4754098359232972,0.623188406,0.32,1294.055931,5.12054001879262,3.5294117643655345,0.46287367401515206,31.30183221,14325.0,16213.0,-1888.0,23402.0,25574.0,-2172.0,16626.0,18256.0,-1630.0,283.0,315.0,-32.0,477.0,500.0,-23.0,1,0
5759,0.0,1.0,1.0,0.0,1.991816667,0.433944069,0.5785920929999999,1.012536162,1.0,11.79758333,-9999.0,-9999.0,1.0,12.0255,1690.183221,6.162005786,1.330761813,1.8804243006865553,2.1118611376941314,0.462962963,0.276315789,967.7299904,4.136933461510422,3.0086788810984886,0.05785920925189401,29.16104147,16213.0,14325.0,1888.0,25574.0,23402.0,2172.0,18256.0,16626.0,1630.0,315.0,283.0,32.0,500.0,477.0,23.0,0,1
5770,0.0,1.0,1.0,0.0,10.99578333,0.063761955,0.255047821,0.318809777,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1301.636557,3.538788523,1.179596174,1.115834218797467,1.3390010625569606,0.526315789,0.265625,938.6907545,5.6429330493471905,4.017003187670881,0.1912858660795658,36.82252922,15044.0,15748.0,-704.0,23106.0,24353.0,-1247.0,19123.0,19177.0,-54.0,337.0,340.0,-3.0,527.0,549.0,-22.0,1,0
5771,1.0,0.0,0.0,1.0,10.99578333,0.255047821,0.063761955,0.318809777,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2159.298618,3.219978746,1.37088204,1.0201912857576843,1.2752391071971052,0.575,0.281690141,1335.768332,5.6429330493471905,4.080765143030737,0.25504782143942106,38.51222104,15748.0,15044.0,704.0,24353.0,23106.0,1247.0,19177.0,19123.0,54.0,340.0,337.0,3.0,549.0,527.0,22.0,0,1
5782,1.0,1.0,1.0,0.0,9.919333332999999,0.592417062,0.308056872,0.9004739340000001,0.0,10.52143333,-9999.0,-9999.0,-9999.0,-9999.0,3090.473934,3.815165877,1.872037915,1.1137440758293837,1.1611374407582937,0.5671641789999999,0.272727273,1398.56872,6.706161137440758,4.5260663507109005,0.6635071090047393,35.28436019,15958.0,14732.0,1226.0,23892.0,22692.0,1200.0,18854.0,18199.0,655.0,321.0,301.0,20.0,507.0,482.0,25.0,1,0
5783,0.0,0.0,0.0,1.0,9.919333332999999,0.308056872,0.592417062,0.9004739340000001,1.0,10.52143333,-9999.0,-9999.0,-9999.0,-9999.0,2000.758294,4.6445497630000006,1.3744075830000002,1.3744075829383886,1.4454976303317535,0.482758621,0.291262136,1069.113744,4.834123222748815,3.625592417061611,0.0,32.77251185,14732.0,15958.0,-1226.0,22692.0,23892.0,-1200.0,18199.0,18854.0,-655.0,301.0,321.0,-20.0,482.0,507.0,-25.0,0,1
5794,1.0,1.0,1.0,0.0,7.398016667,0.5272407729999999,0.175746924,0.7029876979999999,0.0,4.302083333,-9999.0,-9999.0,-9999.0,-9999.0,2123.901582,3.514938489,1.827768014,1.054481546572935,1.195079086115993,0.666666667,0.246153846,1367.367311,6.045694200351494,4.147627416520211,0.3866432337434095,35.74692443,16546.0,15767.0,779.0,24734.0,23349.0,1385.0,19462.0,18761.0,701.0,329.0,331.0,-2.0,524.0,531.0,-7.0,1,0
5795,0.0,0.0,0.0,1.0,7.398016667,0.175746924,0.5272407729999999,0.7029876979999999,1.0,4.302083333,-9999.0,-9999.0,-9999.0,-9999.0,1863.585237,4.569420035,1.230228471,0.70298769771529,0.843585237258348,0.545454545,0.253731343,936.9982425,5.131810193321617,4.253075571177504,0.0351493848857645,34.97363796,15767.0,16546.0,-779.0,23349.0,24734.0,-1385.0,18761.0,19462.0,-701.0,331.0,329.0,2.0,531.0,524.0,7.0,0,1
5806,0.0,1.0,1.0,0.0,9.221166667,0.209221232,0.464936071,0.674157303,1.0,11.94816667,-9999.0,-9999.0,1.0,9.3715,2137.357613,3.440526928,1.69701666,0.9531189460710485,1.022859356759174,0.521126761,0.257425743,1062.97869,4.347152266226489,3.3707865165927324,0.278961642752502,34.63773731,16576.0,14806.0,1770.0,24346.0,22717.0,1629.0,18627.0,18825.0,-198.0,317.0,306.0,11.0,517.0,500.0,17.0,1,0
5807,1.0,0.0,0.0,1.0,9.221166667,0.464936071,0.209221232,0.674157303,0.0,11.94816667,-9999.0,-9999.0,0.0,9.3715,2403.789229,4.347152267,1.325067803,1.2320805888235504,1.2320805888235504,0.666666667,0.247524752,1290.611391,5.555986051487332,3.3707865165927324,0.46493607125417,34.40526928,14806.0,16576.0,-1770.0,22717.0,24346.0,-1629.0,18825.0,18627.0,198.0,306.0,317.0,-11.0,500.0,517.0,-17.0,0,1
5818,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.163934426,0.18735363,0.351288056,0.0,8.292516667000001,-9999.0,-9999.0,0.0,13.8792,1418.8758779999996,4.660421546,2.318501171,1.6393442622950818,1.6393442622950818,0.607142857,0.28358209,953.058548,5.386416861826698,4.426229508196721,0.0,36.37002342,15584.0,15618.0,-34.0,23463.0,24302.0,-839.0,19303.0,20041.0,-738.0,363.0,371.0,-8.0,582.0,583.0,-1.0,1,0
5819,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.18735363,0.163934426,0.351288056,1.0,8.292516667000001,-9999.0,-9999.0,1.0,13.8792,1621.662763,5.878220141,2.201405152,1.100702576112412,1.100702576112412,0.648351648,0.324074074,1257.461358,7.611241217798594,4.730679156908665,0.4449648711943794,39.55503513,15618.0,15584.0,34.0,24302.0,23463.0,839.0,20041.0,19303.0,738.0,371.0,363.0,8.0,583.0,582.0,1.0,0,1
5830,1.0,0.0,0.0,1.0,11.9085,0.317460317,0.173160173,0.490620491,0.0,9.162083333,-9999.0,-9999.0,1.0,14.87323333,2086.926407,4.588744589,1.298701299,0.8658008658008658,0.9812409812409812,0.674418605,0.216216216,1315.272727,7.2150072150072155,4.011544011544012,0.9812409812409812,36.85425685,15077.0,15172.0,-95.0,23772.0,23037.0,735.0,19193.0,19283.0,-90.0,351.0,342.0,9.0,562.0,526.0,36.0,1,0
5831,0.0,1.0,1.0,0.0,11.9085,0.173160173,0.317460317,0.490620491,1.0,9.162083333,-9999.0,-9999.0,0.0,14.87323333,1722.395382,3.376623377,1.731601732,0.9523809523809524,1.0101010101010102,0.642857143,0.149425287,965.7200577,4.329004329004329,3.2323232323232323,0.11544011544011544,34.94949495,15172.0,15077.0,95.0,23037.0,23772.0,-735.0,19283.0,19193.0,90.0,342.0,351.0,-9.0,526.0,562.0,-36.0,0,1
5842,1.0,0.0,0.0,1.0,4.722783333,0.424671385,0.151668352,0.5763397370000001,0.0,11.33493333,-9999.0,-9999.0,1.0,13.9142,2093.538928,3.761375126,1.365015167,1.0616784629866856,1.122345803728782,0.75,0.223529412,1364.268959,6.491405459404306,4.004044488978357,0.8796764407603966,36.18806876,16804.0,15977.0,827.0,25752.0,25083.0,669.0,20357.0,19012.0,1345.0,367.0,336.0,31.0,581.0,553.0,28.0,1,0
5843,0.0,1.0,1.0,0.0,4.722783333,0.151668352,0.424671385,0.5763397370000001,1.0,11.33493333,-9999.0,-9999.0,0.0,13.9142,1682.184024,3.913043478,0.970677452,0.5156723963078187,0.6066734074209632,0.463414634,0.156626506,928.9201213,5.490394337159717,3.79170879638102,0.3033367037104816,35.15672396,15977.0,16804.0,-827.0,25083.0,25752.0,-669.0,19012.0,20357.0,-1345.0,336.0,367.0,-31.0,553.0,581.0,-28.0,0,1
5854,1.0,0.0,0.0,1.0,12.14076667,0.26642984,0.053285968,0.319715808,1.0,11.3279,-9999.0,-9999.0,-9999.0,-9999.0,1567.326821,3.756660746,2.504440497,1.2522202487790606,1.305506216812212,0.653061224,0.368421053,1296.410302,6.927175844309696,4.182948490602394,0.8792184725469999,38.71225577,16040.0,15374.0,666.0,24425.0,24646.0,-221.0,19932.0,18579.0,1353.0,386.0,330.0,56.0,629.0,533.0,96.0,1,0
5855,0.0,1.0,1.0,0.0,12.14076667,0.053285968,0.26642984,0.319715808,0.0,11.3279,-9999.0,-9999.0,-9999.0,-9999.0,1409.333925,5.515097691,1.891651865,1.1190053286961816,1.1456483127127575,0.661290323,0.379746835,911.4458259,4.902309059049939,3.809946714370333,0.13321492008287877,33.49023091,15374.0,16040.0,-666.0,24646.0,24425.0,221.0,18579.0,19932.0,-1353.0,330.0,386.0,-56.0,533.0,629.0,-96.0,0,1
5866,1.0,1.0,1.0,0.0,4.85585,0.395778364,0.158311346,0.55408971,1.0,10.02148333,-9999.0,-9999.0,1.0,13.17576667,1955.725594,5.118733509,2.189973615,1.1609498680738786,1.2401055408970976,0.545454545,0.244680851,1342.564644,7.546174142480211,4.195250659630607,0.8179419525065963,36.25329815,16088.0,14703.0,1385.0,25807.0,22468.0,3339.0,19226.0,18287.0,939.0,335.0,331.0,4.0,517.0,497.0,20.0,1,0
5867,0.0,0.0,0.0,1.0,4.85585,0.158311346,0.395778364,0.55408971,0.0,10.02148333,-9999.0,-9999.0,0.0,13.17576667,1257.282322,5.672823219,2.163588391,1.1609498680738786,1.266490765171504,0.6,0.3125,915.5197889,4.722955145118734,3.720316622691293,0.18469656992084432,33.61477573,14703.0,16088.0,-1385.0,22468.0,25807.0,-3339.0,18287.0,19226.0,-939.0,331.0,335.0,-4.0,497.0,517.0,-20.0,0,1
5878,1.0,0.0,0.0,1.0,9.416133333,0.245599673,0.024559967,0.27015964,1.0,7.1799,-9999.0,-9999.0,-9999.0,-9999.0,1646.745804,3.708555055,1.866557511,1.1543184608142187,1.2034383953169514,0.6333333329999999,0.351851852,1345.67499,7.097830535644876,3.880474825715884,0.8841588210491887,38.48546869,15493.0,15585.0,-92.0,23960.0,23340.0,620.0,19092.0,19092.0,0.0,346.0,342.0,4.0,550.0,545.0,5.0,1,0
5879,0.0,1.0,1.0,0.0,9.416133333,0.024559967,0.245599673,0.27015964,0.0,7.1799,-9999.0,-9999.0,-9999.0,-9999.0,1170.8718789999998,4.126074499,1.620957839,1.2771182970710504,1.3999181333278823,0.563636364,0.364583333,954.9995907,5.3786328280492315,3.90503479296725,0.19647973801093083,38.21530905,15585.0,15493.0,92.0,23340.0,23960.0,-620.0,19092.0,19092.0,0.0,342.0,346.0,-4.0,545.0,550.0,-5.0,0,1
5890,1.0,0.0,0.0,1.0,12.06785,0.370243401,0.205690778,0.575934179,-9999.0,-9999.0,1.0,14.81858333,0.0,13.9503,2190.401097,4.710318821,2.571134727,1.0078848130951057,1.069592046549908,0.705882353,0.28571428600000004,1375.075763,7.178608158575344,3.7641412407429455,1.1518683578229778,37.25059993,15312.0,15266.0,46.0,23172.0,24352.0,-1180.0,18827.0,18552.0,275.0,353.0,354.0,-1.0,545.0,543.0,2.0,1,0
5891,0.0,1.0,1.0,0.0,12.06785,0.205690778,0.370243401,0.575934179,-9999.0,-9999.0,0.0,14.81858333,1.0,13.9503,1834.432636,5.409667467,2.139184093,1.37812821382392,1.522111758551792,0.640625,0.309090909,1086.265341,4.545766197837109,3.4556050734689334,0.18512170036440714,35.97531711,15266.0,15312.0,-46.0,24352.0,23172.0,1180.0,18552.0,18827.0,-275.0,354.0,353.0,1.0,543.0,545.0,-2.0,0,1
