,side,gamelength,result,k,d,a,teamkills,teamdeaths,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
6790,Blue,32.61666667,0.0,4.0,8.0,12.0,4.0,8.0,1.0,1.0,0.0,23.14885,0.12263668900000001,0.24527337800000001,0.36791006600000004,0.0,17.64593333,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.20321667,1.0,17.5924,1.0,1.0,4.0,10.0,0.0,23.10918333,1.0,1.0,69898.0,2143.014819,119.0,3.648441492,1.0,42.0,1.287685232,33.0,39.0,0.694444444,0.215189873,54758.0,1024.5866119999998,51745.0,0.018076694,977.0,186.0,132.0,4.0,35.65661727,15403.0,15397.0,6.0,23600.0,23491.0,109.0,19580.0,19408.0,172.0,358.0,337.0,21.0,584.0,546.0,38.0
6791,Red,32.61666667,1.0,8.0,4.0,22.0,8.0,4.0,0.0,0.0,1.0,23.14885,0.24527337800000001,0.12263668900000001,0.36791006600000004,1.0,17.64593333,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.20321667,0.0,17.5924,0.0,0.0,10.0,4.0,1.0,23.10918333,1.0,1.0,62819.0,1925.978539,115.0,3.525804803,1.0,29.0,0.8891159940000001,28.0,30.0,0.513513514,0.12195122,61762.0,1239.3234539999999,50818.0,-0.018076694,988.0,180.0,137.0,9.0,35.80991313,15397.0,15403.0,-6.0,23491.0,23600.0,-109.0,19408.0,19580.0,-172.0,337.0,358.0,-21.0,546.0,584.0,-38.0
6802,Blue,41.68333333,0.0,9.0,15.0,26.0,9.0,15.0,0.0,0.0,1.0,7.4524,0.215913635,0.359856058,0.575769692,0.0,25.2037,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.63953333,0.0,15.34631667,0.0,0.0,6.0,9.0,0.0,30.94826667,0.0,2.0,73915.0,1773.2507,232.0,5.565773691,1.0,135.0,3.238704518,54.0,59.0,0.606060606,0.32716049399999997,72785.0,1101.082767,70633.0,-0.031588555,1278.0,224.0,173.0,12.0,36.03358657,15386.0,15595.0,-209.0,23126.0,24840.0,-1714.0,19192.0,19039.0,153.0,353.0,336.0,17.0,565.0,539.0,26.0
6803,Red,41.68333333,1.0,15.0,9.0,36.0,15.0,9.0,1.0,1.0,0.0,7.4524,0.359856058,0.215913635,0.575769692,1.0,25.2037,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,18.63953333,1.0,15.34631667,1.0,1.0,9.0,6.0,1.0,30.94826667,2.0,0.0,87270.0,2093.642543,302.0,7.245101958999999,1.0,114.0,2.734906038,55.0,58.0,0.629032258,0.388429752,82084.0,1324.1695320000001,72900.0,0.031588555,1321.0,244.0,160.0,22.0,37.54498201,15595.0,15386.0,209.0,24840.0,23126.0,1714.0,19039.0,19192.0,-153.0,336.0,353.0,-17.0,539.0,565.0,-26.0
6814,Blue,42.01666667,0.0,7.0,21.0,23.0,7.0,21.0,0.0,0.0,1.0,18.36838333,0.166600555,0.49980166600000003,0.666402221,0.0,20.40303333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,19.09116667,0.0,0.0,1.0,10.0,0.0,25.80918333,1.0,1.0,101392.0,2413.137644,191.0,4.545815153,1.0,72.0,1.713605712,57.0,59.0,0.53125,0.327586207,69298.0,1004.5013880000001,64858.0,-0.145828271,1287.0,220.0,164.0,3.0,35.86671956,15395.0,15197.0,198.0,22975.0,22836.0,139.0,19343.0,19547.0,-204.0,365.0,349.0,16.0,570.0,554.0,16.0
6815,Red,42.01666667,1.0,21.0,7.0,71.0,21.0,7.0,1.0,1.0,0.0,18.36838333,0.49980166600000003,0.166600555,0.666402221,1.0,20.40303333,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,1.0,19.09116667,1.0,1.0,10.0,1.0,1.0,25.80918333,1.0,1.0,120983.0,2879.404998,180.0,4.28401428,1.0,79.0,1.880206267,58.0,62.0,0.507936508,0.3671875,81974.0,1306.191194,75060.0,0.145828271,1267.0,250.0,173.0,36.0,36.10472035,15197.0,15395.0,-198.0,22836.0,22975.0,-139.0,19547.0,19343.0,204.0,349.0,365.0,-16.0,554.0,570.0,-16.0
6826,Blue,37.0,0.0,6.0,19.0,20.0,6.0,19.0,0.0,0.0,1.0,6.063466667,0.162162162,0.513513514,0.6756756759999999,1.0,11.65201667,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.21988333,0.0,15.83886667,0.0,0.0,0.0,9.0,0.0,27.68746667,0.0,2.0,68556.0,1852.8648649999998,178.0,4.8108108110000005,1.0,95.0,2.5675675680000003,33.0,36.0,0.575,0.420560748,56412.0,875.4054054,54250.0,-0.262957775,1099.0,145.0,113.0,0.0,33.62162162,14566.0,16569.0,-2003.0,21768.0,24676.0,-2908.0,18573.0,19148.0,-575.0,322.0,335.0,-13.0,515.0,537.0,-22.0
6827,Red,37.0,1.0,19.0,6.0,49.0,19.0,6.0,1.0,1.0,0.0,6.063466667,0.513513514,0.162162162,0.6756756759999999,0.0,11.65201667,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,18.21988333,1.0,15.83886667,1.0,1.0,9.0,0.0,1.0,27.68746667,2.0,0.0,108384.0,2929.297297,193.0,5.216216216,1.0,91.0,2.459459459,30.0,32.0,0.805555556,0.356321839,77444.0,1443.8378380000001,70675.0,0.262957775,1109.0,279.0,140.0,67.0,37.51351351,16569.0,14566.0,2003.0,24676.0,21768.0,2908.0,19148.0,18573.0,575.0,335.0,322.0,13.0,537.0,515.0,22.0
6838,Blue,32.65,1.0,14.0,6.0,34.0,14.0,6.0,1.0,1.0,0.0,4.765683333,0.428790199,0.183767228,0.612557427,0.0,15.15328333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.85971667,1.0,17.35221667,1.0,1.0,9.0,3.0,1.0,21.17463333,1.0,1.0,61955.0,1897.5497699999999,172.0,5.267993874,1.0,48.0,1.470137825,41.0,42.0,0.6764705879999999,0.284090909,65396.0,1348.7350689999998,56733.0,0.036799023,1008.0,251.0,142.0,48.0,38.56049005,15618.0,15225.0,393.0,24112.0,23582.0,530.0,18753.0,18660.0,93.0,346.0,314.0,32.0,550.0,513.0,37.0
6839,Red,32.65,0.0,6.0,14.0,9.0,6.0,14.0,0.0,0.0,1.0,4.765683333,0.183767228,0.428790199,0.612557427,1.0,15.15328333,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85971667,0.0,17.35221667,0.0,0.0,3.0,9.0,0.0,21.17463333,1.0,1.0,53066.0,1625.298622,122.0,3.736600306,1.0,65.0,1.9908116390000001,29.0,34.0,0.5111111110000001,0.263736264,56212.0,1067.4486980000001,54683.0,-0.036799023,993.0,161.0,108.0,6.0,35.34456355,15225.0,15618.0,-393.0,23582.0,24112.0,-530.0,18660.0,18753.0,-93.0,314.0,346.0,-32.0,513.0,550.0,-37.0
6850,Blue,32.3,0.0,2.0,9.0,3.0,2.0,9.0,1.0,1.0,0.0,6.67005,0.061919505,0.27863777100000003,0.340557276,0.0,18.42946667,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5155,0.0,17.58653333,0.0,0.0,0.0,10.0,0.0,25.12328333,0.0,1.0,34799.0,1077.3684210000001,179.0,5.5417956660000005,1.0,64.0,1.981424149,43.0,48.0,0.5,0.304347826,48372.0,842.9226006000001,46608.0,-0.17112362399999997,990.0,164.0,117.0,12.0,35.72755418,15582.0,14981.0,601.0,24034.0,22326.0,1708.0,19122.0,19320.0,-198.0,344.0,343.0,1.0,562.0,537.0,25.0
6851,Red,32.3,1.0,9.0,2.0,25.0,9.0,2.0,0.0,0.0,1.0,6.67005,0.27863777100000003,0.061919505,0.340557276,1.0,18.42946667,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.5155,1.0,17.58653333,1.0,1.0,10.0,0.0,1.0,25.12328333,1.0,0.0,54993.0,1702.569659,174.0,5.386996904,1.0,59.0,1.826625387,33.0,37.0,0.5,0.25,63644.0,1315.7399380000002,55330.0,0.17112362399999997,1090.0,209.0,126.0,33.0,40.21671827,14981.0,15582.0,-601.0,22326.0,24034.0,-1708.0,19320.0,19122.0,198.0,343.0,344.0,-1.0,537.0,562.0,-25.0
6862,Blue,35.45,1.0,17.0,10.0,42.0,17.0,10.0,1.0,1.0,0.0,3.009466667,0.47954866,0.282087447,0.7616361070000001,0.0,17.96136667,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-9999.0,-9999.0,1.0,16.89258333,1.0,1.0,11.0,2.0,1.0,29.46496667,1.0,0.0,84647.0,2387.785614,151.0,4.259520451,1.0,87.0,2.45416079,38.0,43.0,0.558139535,0.21621621600000002,73347.0,1418.155148,67588.0,0.191072065,1098.0,195.0,123.0,20.0,36.47390691,16114.0,15813.0,301.0,25073.0,23382.0,1691.0,17668.0,19222.0,-1554.0,301.0,339.0,-38.0,508.0,520.0,-12.0
6863,Red,35.45,0.0,10.0,17.0,14.0,10.0,17.0,0.0,0.0,1.0,3.009466667,0.282087447,0.47954866,0.7616361070000001,1.0,17.96136667,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,16.89258333,0.0,0.0,2.0,11.0,0.0,29.46496667,0.0,1.0,74670.0,2106.346968,214.0,6.0366713679999995,1.0,56.0,1.579689704,39.0,43.0,0.625,0.25242718399999997,59371.0,1023.9097320000001,55800.0,-0.191072065,1059.0,207.0,146.0,16.0,35.7122708,15813.0,16114.0,-301.0,23382.0,25073.0,-1691.0,19222.0,17668.0,1554.0,339.0,301.0,38.0,520.0,508.0,12.0
6874,Blue,43.85,1.0,20.0,18.0,54.0,20.0,18.0,1.0,1.0,0.0,3.434133333,0.45610034200000005,0.41049030799999997,0.86659065,1.0,12.42625,4.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,17.15363333,1.0,11.96531667,1.0,1.0,10.0,2.0,1.0,22.1917,3.0,0.0,100485.0,2291.562144,195.0,4.446978335,1.0,100.0,2.28050171,52.0,54.0,0.6081081079999999,0.307692308,90010.0,1409.254276,80700.0,0.02849189,1290.0,254.0,152.0,26.0,35.21094641,17102.0,15374.0,1728.0,26263.0,24687.0,1576.0,19188.0,17963.0,1225.0,312.0,314.0,-2.0,486.0,497.0,-11.0
6875,Red,43.85,0.0,18.0,20.0,43.0,18.0,20.0,0.0,0.0,1.0,3.434133333,0.41049030799999997,0.45610034200000005,0.86659065,0.0,12.42625,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.15363333,0.0,11.96531667,0.0,0.0,2.0,10.0,0.0,22.1917,0.0,3.0,104947.0,2393.31813,242.0,5.518814139,1.0,70.0,1.596351197,60.0,64.0,0.350877193,0.326086957,79792.0,1176.232611,78433.0,-0.02849189,1367.0,227.0,185.0,8.0,36.35119726,15374.0,17102.0,-1728.0,24687.0,26263.0,-1576.0,17963.0,19188.0,-1225.0,314.0,312.0,2.0,497.0,486.0,11.0
6886,Blue,38.53333333,1.0,18.0,12.0,44.0,18.0,12.0,0.0,0.0,1.0,4.86045,0.467128028,0.311418685,0.778546713,1.0,22.28578333,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,19.36636667,1.0,19.04736667,1.0,1.0,11.0,1.0,1.0,25.99516667,2.0,0.0,99390.0,2579.32526,199.0,5.1643598619999995,1.0,98.0,2.543252595,47.0,50.0,0.606060606,0.354545455,79220.0,1408.121107,71900.0,0.125913825,1242.0,190.0,108.0,15.0,37.16262976,15368.0,15600.0,-232.0,23250.0,23359.0,-109.0,18941.0,19288.0,-347.0,354.0,309.0,45.0,532.0,504.0,28.0
6887,Red,38.53333333,0.0,12.0,19.0,28.0,12.0,19.0,1.0,1.0,0.0,4.86045,0.311418685,0.467128028,0.778546713,0.0,22.28578333,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.36636667,0.0,19.04736667,0.0,0.0,1.0,11.0,0.0,25.99516667,0.0,2.0,75991.0,1972.084775,213.0,5.527681661,1.0,63.0,1.6349480969999999,48.0,54.0,0.42,0.25531914899999997,66276.0,1072.204152,63383.0,-0.125913825,1162.0,202.0,165.0,8.0,35.39792388,15600.0,15368.0,232.0,23359.0,23250.0,109.0,19288.0,18941.0,347.0,309.0,354.0,-45.0,504.0,532.0,-28.0
6898,Blue,30.83333333,0.0,4.0,17.0,12.0,4.0,17.0,0.0,0.0,1.0,10.73758333,0.12972973,0.551351351,0.681081081,0.0,20.39573333,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3317,0.0,10.94551667,0.0,0.0,0.0,9.0,0.0,22.67368333,0.0,1.0,44708.0,1449.9891890000001,143.0,4.637837838,1.0,40.0,1.297297297,37.0,43.0,0.175,0.16,42560.0,723.6324324,40825.0,-0.307070288,807.0,124.0,108.0,1.0,30.19459459,14557.0,14919.0,-362.0,21124.0,24882.0,-3758.0,18323.0,18696.0,-373.0,321.0,334.0,-13.0,483.0,520.0,-37.0
6899,Red,30.83333333,1.0,17.0,4.0,49.0,17.0,4.0,1.0,1.0,0.0,10.73758333,0.551351351,0.12972973,0.681081081,1.0,20.39573333,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.3317,1.0,10.94551667,1.0,1.0,9.0,0.0,1.0,22.67368333,1.0,0.0,77416.0,2510.789189,155.0,5.027027027,1.0,56.0,1.816216216,37.0,39.0,0.43902439,0.3625,61145.0,1326.389189,55635.0,0.307070288,872.0,201.0,124.0,24.0,34.8,14919.0,14557.0,362.0,24882.0,21124.0,3758.0,18696.0,18323.0,373.0,334.0,321.0,13.0,520.0,483.0,37.0
6910,Blue,28.9,1.0,16.0,2.0,30.0,16.0,2.0,1.0,1.0,0.0,6.539166667000001,0.553633218,0.069204152,0.62283737,0.0,10.01636667,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,11.38516667,1.0,10.6712,1.0,1.0,10.0,2.0,1.0,24.2026,1.0,0.0,59533.0,2059.965398,106.0,3.667820069,1.0,47.0,1.6262975780000002,19.0,20.0,0.7,0.129032258,56179.0,1284.228374,46400.0,0.121749071,804.0,148.0,86.0,22.0,32.94117647,15069.0,14575.0,494.0,23693.0,22644.0,1049.0,18736.0,18677.0,59.0,313.0,303.0,10.0,492.0,489.0,3.0
6911,Red,28.9,0.0,2.0,16.0,1.0,2.0,16.0,0.0,0.0,1.0,6.539166667000001,0.069204152,0.553633218,0.62283737,1.0,10.01636667,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.38516667,0.0,10.6712,0.0,0.0,2.0,10.0,0.0,24.2026,0.0,1.0,32972.0,1140.8996539999998,126.0,4.359861592,1.0,29.0,1.003460208,26.0,27.0,0.45,0.1875,41697.0,783.1211073,41075.0,-0.121749071,736.0,123.0,91.0,7.0,29.72318339,14575.0,15069.0,-494.0,22644.0,23693.0,-1049.0,18677.0,18736.0,-59.0,303.0,313.0,-10.0,489.0,492.0,-3.0
6922,Blue,41.91666667,1.0,17.0,10.0,47.0,17.0,10.0,0.0,0.0,1.0,8.837216667,0.40556659999999994,0.21471173,0.62027833,0.0,9.555683333,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.60016667,1.0,16.83453333,0.0,1.0,11.0,3.0,1.0,29.19131667,2.0,0.0,115105.0,2746.043738,218.0,5.200795229,1.0,73.0,1.741550696,50.0,54.0,0.72,0.303278689,79117.0,1242.60835,73820.0,0.09756132199999999,1161.0,200.0,142.0,10.0,32.46918489,14466.0,15415.0,-949.0,23012.0,23814.0,-802.0,18732.0,18414.0,318.0,318.0,323.0,-5.0,544.0,557.0,-13.0
6923,Red,41.91666667,0.0,9.0,17.0,23.0,9.0,17.0,1.0,1.0,0.0,8.837216667,0.21471173,0.40556659999999994,0.62027833,1.0,9.555683333,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.60016667,0.0,16.83453333,1.0,0.0,3.0,11.0,0.0,29.19131667,0.0,2.0,98782.0,2356.6282309999997,172.0,4.103379722,1.0,87.0,2.07554672,38.0,42.0,0.5737704920000001,0.25,69744.0,1018.9980119999999,66953.0,-0.09756132199999999,1223.0,245.0,165.0,25.0,35.02186879,15415.0,14466.0,949.0,23814.0,23012.0,802.0,18414.0,18732.0,-318.0,323.0,318.0,5.0,557.0,544.0,13.0
6934,Blue,28.51666667,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,1.0,15.40755,0.0,0.385739334,0.385739334,0.0,6.400533332999999,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.45888333,0.0,13.39638333,0.0,0.0,1.0,11.0,0.0,20.75801667,0.0,1.0,27222.0,954.5996492999999,95.0,3.331385155,1.0,37.0,1.29748685,26.0,27.0,0.529411765,0.21052631600000002,43102.0,851.14436,39893.0,-0.301485928,802.0,142.0,112.0,0.0,33.10344828,15500.0,16158.0,-658.0,23155.0,25272.0,-2117.0,19461.0,20029.0,-568.0,339.0,386.0,-47.0,528.0,612.0,-84.0
6935,Red,28.51666667,1.0,11.0,0.0,26.0,11.0,0.0,1.0,1.0,0.0,15.40755,0.385739334,0.0,0.385739334,1.0,6.400533332999999,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.45888333,1.0,13.39638333,1.0,1.0,11.0,1.0,1.0,20.75801667,1.0,0.0,59178.0,2075.207481,113.0,3.962594974,1.0,38.0,1.332554062,31.0,35.0,0.7241379309999999,0.25,57876.0,1369.2273519999999,54055.0,0.301485928,859.0,205.0,109.0,36.0,37.31151373,16158.0,15500.0,658.0,25272.0,23155.0,2117.0,20029.0,19461.0,568.0,386.0,339.0,47.0,612.0,528.0,84.0
6946,Blue,23.88333333,0.0,2.0,14.0,1.0,2.0,14.0,0.0,0.0,1.0,4.874166667,0.083740405,0.586182833,0.669923238,0.0,8.304733333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.43205,0.0,7.820216667,0.0,0.0,0.0,9.0,0.0,21.12148333,0.0,1.0,25297.0,1059.190509,72.0,3.0146545710000003,1.0,19.0,0.795533845,15.0,17.0,0.375,0.072727273,31841.0,663.4919749,28425.0,-0.42100877700000006,566.0,91.0,76.0,7.0,27.50872296,14400.0,17791.0,-3391.0,21047.0,28197.0,-7150.0,17181.0,18062.0,-881.0,260.0,288.0,-28.0,423.0,501.0,-78.0
6947,Red,23.88333333,1.0,14.0,2.0,21.0,14.0,2.0,1.0,1.0,0.0,4.874166667,0.586182833,0.083740405,0.669923238,1.0,8.304733333,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,13.43205,1.0,7.820216667,1.0,1.0,9.0,0.0,1.0,21.12148333,1.0,0.0,38437.0,1609.364969,98.0,4.103279833,1.0,20.0,0.837404047,24.0,27.0,0.5625,0.19642857100000002,50451.0,1442.696441,43583.0,0.42100877700000006,668.0,178.0,81.0,41.0,35.42219121,17791.0,14400.0,3391.0,28197.0,21047.0,7150.0,18062.0,17181.0,881.0,288.0,260.0,28.0,501.0,423.0,78.0
6958,Blue,32.65,0.0,11.0,20.0,31.0,11.0,20.0,1.0,1.0,0.0,4.228383333,0.336906585,0.612557427,0.9494640120000001,0.0,15.4635,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91996667,0.0,14.89956667,0.0,0.0,1.0,9.0,0.0,24.27418333,0.0,2.0,64666.0,1980.58193,116.0,3.552833078,1.0,54.0,1.653905054,29.0,32.0,0.5365853660000001,0.25,52511.0,954.0949463999999,50658.0,-0.14359660300000002,903.0,166.0,135.0,2.0,32.74119449,16257.0,15006.0,1251.0,22969.0,24663.0,-1694.0,19825.0,18857.0,968.0,360.0,340.0,20.0,525.0,520.0,5.0
6959,Red,32.65,1.0,20.0,11.0,50.0,20.0,11.0,0.0,0.0,1.0,4.228383333,0.612557427,0.336906585,0.9494640120000001,1.0,15.4635,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,16.91996667,1.0,14.89956667,1.0,1.0,9.0,1.0,1.0,24.27418333,2.0,0.0,89685.0,2746.860643,139.0,4.257274119,1.0,46.0,1.4088820830000002,38.0,42.0,0.606060606,0.313253012,66453.0,1381.1087289999998,58495.0,0.14359660300000002,897.0,210.0,122.0,25.0,33.9050536,15006.0,16257.0,-1251.0,24663.0,22969.0,1694.0,18857.0,19825.0,-968.0,340.0,360.0,-20.0,520.0,525.0,-5.0
6970,Blue,41.93333333,0.0,16.0,19.0,37.0,16.0,19.0,0.0,0.0,1.0,5.061983333,0.38155802899999997,0.453100159,0.834658188,0.0,18.6467,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.77873333,0.0,13.44528333,1.0,1.0,5.0,10.0,0.0,34.5655,0.0,1.0,73660.0,1756.5977739999998,143.0,3.410174881,1.0,84.0,2.00317965,32.0,37.0,0.49295774600000003,0.247619048,73444.0,1106.5850560000001,69575.0,0.002878733,1152.0,258.0,165.0,34.0,33.62480127,15571.0,15320.0,251.0,24110.0,25161.0,-1051.0,19200.0,18248.0,952.0,322.0,304.0,18.0,500.0,476.0,24.0
6971,Red,41.93333333,1.0,19.0,16.0,54.0,19.0,16.0,1.0,1.0,0.0,5.061983333,0.453100159,0.38155802899999997,0.834658188,1.0,18.6467,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,19.77873333,1.0,13.44528333,0.0,0.0,10.0,5.0,1.0,34.5655,1.0,0.0,81871.0,1952.4085850000001,218.0,5.19872814,1.0,56.0,1.3354531,62.0,68.0,0.625,0.300970874,79748.0,1256.918919,69375.0,-0.002878733,1141.0,267.0,166.0,23.0,33.57710652,15320.0,15571.0,-251.0,25161.0,24110.0,1051.0,18248.0,19200.0,-952.0,304.0,322.0,-18.0,476.0,500.0,-24.0
6982,Blue,26.16666667,1.0,9.0,3.0,24.0,9.0,3.0,1.0,1.0,0.0,11.24573333,0.343949045,0.11464968199999999,0.458598726,1.0,9.746183333,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.92863333,1.0,11.9731,1.0,1.0,11.0,0.0,1.0,21.52155,1.0,0.0,44353.0,1695.0191079999997,111.0,4.242038217,1.0,40.0,1.52866242,28.0,30.0,0.7826086959999999,0.194444444,52209.0,1330.585987,42750.0,0.243947248,714.0,183.0,95.0,31.0,34.28025478,15195.0,15010.0,185.0,26041.0,21584.0,4457.0,19223.0,19227.0,-4.0,357.0,343.0,14.0,542.0,503.0,39.0
6983,Red,26.16666667,0.0,3.0,9.0,7.0,3.0,9.0,0.0,0.0,1.0,11.24573333,0.11464968199999999,0.343949045,0.458598726,0.0,9.746183333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92863333,0.0,11.9731,0.0,0.0,0.0,11.0,0.0,21.52155,0.0,1.0,31875.0,1218.152866,115.0,4.394904459,1.0,38.0,1.452229299,22.0,22.0,0.375,0.267857143,37900.0,783.7452228999999,33455.0,-0.243947248,722.0,115.0,96.0,0.0,31.98726115,15010.0,15195.0,-185.0,21584.0,26041.0,-4457.0,19227.0,19223.0,4.0,343.0,357.0,-14.0,503.0,542.0,-39.0
